1014,CONFIRMED,9.034195469000,1.63000,622.0,35.28
1015,CONFIRMED,28.122465500000,1.03000,426.0,7.76
1016,CONFIRMED,45.902756600000,1.32000,362.0,4.04
1017,CONFIRMED,4.159817122000,0.83000,805.0,99.31
1018,CONFIRMED,5.690584519000,2.75000,854.0,125.55
1019,CONFIRMED,10.041568521000,2.52000,706.0,58.77
1020,CONFIRMED,18.369723100000,2.43000,577.0,26.27
1021,CONFIRMED,2.795894073000,1.49000,1082.0,323.94
1024,CONFIRMED,3.936993706000,3.19000,1004.0,240.16
1025,CONFIRMED,28.081943650000,3.75000,522.0,17.52
1026,CONFIRMED,10.088796973000,4.81000,734.0,68.62
1033,CONFIRMED,14.787694460000,3.77000,762.0,79.90
1034,CONFIRMED,9.848202400000,2.79000,873.0,137.26
1035,CONFIRMED,19.724089100000,31.46000,692.0,54.35
1036,CONFIRMED,7.384414030000,1.80000,961.0,201.63
1041,CONFIRMED,5.924991308000,3.33000,791.0,92.75
1042,CONFIRMED,11.349337330000,2.56000,637.0,38.97
1043,CONFIRMED,3.132951625000,1.50000,979.0,217.12
1044,CONFIRMED,18.643516000000,2.00000,540.0,20.09
1048,CONFIRMED,18.794195350000,1.81000,330.0,2.79
1049,CONFIRMED,6.738939950000,1.36000,464.0,10.96
1052,CONFIRMED,10.339292400000,2783.70000,776.0,85.83
1053,CONFIRMED,13.286890740000,1226.40000,714.0,61.37
1065,CONFIRMED,5.349556710000,2.70000,918.0,167.93
1066,CONFIRMED,3.941046320000,1.59000,1017.0,252.42
1067,CONFIRMED,8.109046710000,1.19000,799.0,96.38
1073,CONFIRMED,9.488031460000,3.10000,881.0,142.17
1074,CONFIRMED,54.418464000000,3.10000,492.0,13.86
1078,CONFIRMED,11.094319230000,4.02000,835.0,114.81
1079,CONFIRMED,4.134430050000,3.02000,1160.0,427.65
1080,CONFIRMED,2.566590920000,1.56000,1360.0,807.74
1081,CONFIRMED,16.068629590000,5.27000,571.0,25.07
1082,CONFIRMED,41.197087400000,3.62000,417.0,7.14
1083,CONFIRMED,6.252964898000,2.41000,782.0,88.22
